,Unnamed: 0,Airline,Source,Destination,Dep_Time,Arrival_Time,Duration,Total_Stops,Price
1536,1536,Jet Airways,Kolkata,Banglore,06:30,19:50,13h 20m,1 stop,14781
1537,1537,Jet Airways,Banglore,Delhi,18:55,22:00,3h 5m,non-stop,6144
1538,1538,IndiGo,Chennai,Kolkata,22:05,00:25 04 Mar,2h 20m,non-stop,5277
1539,1539,Multiple carriers,Delhi,Cochin,10:20,19:15,8h 55m,1 stop,8266
1540,1540,Jet Airways,Delhi,Cochin,14:00,19:00,5h,1 stop,5177
1541,1541,SpiceJet,Kolkata,Banglore,09:00,11:25,2h 25m,non-stop,3873
1542,1542,Jet Airways,Delhi,Cochin,14:00,19:00,5h,1 stop,5177
1543,1543,IndiGo,Banglore,New Delhi,12:10,17:05,4h 55m,1 stop,4410
1544,1544,Air India,Banglore,Delhi,10:00,12:45,2h 45m,non-stop,6121
1545,1545,Air India,Banglore,Delhi,13:20,16:10,2h 50m,non-stop,6961
1546,1546,SpiceJet,Delhi,Cochin,17:55,22:50,4h 55m,1 stop,5673
1547,1547,Jet Airways,Banglore,Delhi,07:10,10:10,3h,non-stop,4544
1548,1548,IndiGo,Delhi,Cochin,04:45,21:00,16h 15m,1 stop,7258
1549,1549,Jet Airways,Kolkata,Banglore,21:10,10:05 16 May,12h 55m,1 stop,11841
1550,1550,Jet Airways,Delhi,Cochin,07:05,19:00,11h 55m,1 stop,12373
1551,1551,Jet Airways,Delhi,Cochin,15:05,04:25 28 Mar,13h 20m,1 stop,12242
1552,1552,Jet Airways,Banglore,Delhi,06:00,08:45,2h 45m,non-stop,6478
1553,1553,Jet Airways,Kolkata,Banglore,16:30,12:00 13 Jun,19h 30m,1 stop,13044
1554,1554,Vistara,Banglore,New Delhi,09:50,12:35,2h 45m,non-stop,6138
1555,1555,IndiGo,Banglore,New Delhi,15:40,20:35,4h 55m,1 stop,5226
1556,1556,Jet Airways,Kolkata,Banglore,14:05,12:00 02 May,21h 55m,1 stop,14388
1557,1557,GoAir,Banglore,Delhi,07:45,10:40,2h 55m,non-stop,3419
1558,1558,Air India,Delhi,Cochin,13:30,23:00,9h 30m,1 stop,8907
1559,1559,Jet Airways,Delhi,Cochin,22:50,19:00 10 Jun,20h 10m,1 stop,10262
1560,1560,Jet Airways,Banglore,New Delhi,05:45,18:25,12h 40m,1 stop,12284
1561,1561,Jet Airways,Delhi,Cochin,23:05,12:35 28 Jun,13h 30m,2 stops,11150
1562,1562,Vistara,Chennai,Kolkata,17:45,20:05,2h 20m,non-stop,11982
1563,1563,Vistara,Kolkata,Banglore,07:10,18:50,11h 40m,1 stop,9555
1564,1564,SpiceJet,Delhi,Cochin,06:05,11:20,5h 15m,1 stop,5351
1565,1565,Multiple carriers,Delhi,Cochin,13:00,21:00,8h,1 stop,7933
1566,1566,Air India,Delhi,Cochin,07:10,19:15,12h 5m,2 stops,12488
1567,1567,Jet Airways,Kolkata,Banglore,21:10,18:15 10 Jun,21h 5m,1 stop,14571
1568,1568,IndiGo,Banglore,New Delhi,22:20,01:10 07 Mar,2h 50m,non-stop,7648
1569,1569,Jet Airways,Kolkata,Banglore,08:25,19:50,11h 25m,1 stop,14781
1570,1570,Air India,Delhi,Cochin,17:15,09:25 02 May,16h 10m,2 stops,8839
1571,1571,IndiGo,Delhi,Cochin,17:05,22:15,5h 10m,1 stop,6373
1572,1572,Jet Airways,Delhi,Cochin,19:15,04:25 10 Mar,9h 10m,1 stop,14053
1573,1573,Jet Airways,Banglore,Delhi,06:00,08:45,2h 45m,non-stop,7229
1574,1574,Jet Airways,Banglore,New Delhi,16:55,10:25 19 Mar,17h 30m,1 stop,7832
1575,1575,Multiple carriers,Delhi,Cochin,09:00,21:00,12h,1 stop,13587
1576,1576,Jet Airways,Delhi,Cochin,09:40,18:50,9h 10m,2 stops,11702
1577,1577,IndiGo,Mumbai,Hyderabad,21:20,22:45,1h 25m,non-stop,2227
1578,1578,Jet Airways,Banglore,Delhi,19:50,22:50,3h,non-stop,7229
1579,1579,Air India,Kolkata,Banglore,08:20,21:50,13h 30m,2 stops,10697
1580,1580,IndiGo,Kolkata,Banglore,09:35,12:20,2h 45m,non-stop,4462
1581,1581,Jet Airways,Kolkata,Banglore,18:55,04:40 02 May,9h 45m,1 stop,8586
1582,1582,Vistara,Chennai,Kolkata,17:45,20:05,2h 20m,non-stop,11982
1583,1583,Jet Airways,Banglore,New Delhi,08:00,21:20,13h 20m,1 stop,13817
1584,1584,Jet Airways,Kolkata,Banglore,17:00,14:25 19 May,21h 25m,1 stop,13067
1585,1585,IndiGo,Banglore,New Delhi,01:30,04:15,2h 45m,non-stop,6860
1586,1586,GoAir,Delhi,Cochin,14:25,19:35,5h 10m,1 stop,10651
1587,1587,Air India,Mumbai,Hyderabad,11:35,19:25 07 Mar,31h 50m,2 stops,17926
1588,1588,Jet Airways,Kolkata,Banglore,08:25,20:45,12h 20m,1 stop,10844
1589,1589,IndiGo,Delhi,Cochin,21:50,03:35 13 Jun,5h 45m,1 stop,5775
1590,1590,IndiGo,Banglore,New Delhi,20:00,22:55,2h 55m,non-stop,6144
1591,1591,Air India,Banglore,New Delhi,13:20,16:10,2h 50m,non-stop,10216
1592,1592,Jet Airways,Delhi,Cochin,20:00,04:25 25 Jun,8h 25m,2 stops,14300
1593,1593,Multiple carriers,Delhi,Cochin,08:25,19:15,10h 50m,1 stop,8601
1594,1594,Jet Airways,Banglore,New Delhi,05:45,13:15,7h 30m,1 stop,9134
1595,1595,Multiple carriers,Delhi,Cochin,10:20,19:00,8h 40m,1 stop,11789
1596,1596,Air India,Kolkata,Banglore,14:35,14:35 10 May,24h,1 stop,6528
1597,1597,IndiGo,Kolkata,Banglore,08:10,13:00,4h 50m,1 stop,5279
1598,1598,Jet Airways,Banglore,New Delhi,09:45,00:30 13 Mar,14h 45m,1 stop,10562
1599,1599,IndiGo,Banglore,Delhi,23:30,02:20 19 Apr,2h 50m,non-stop,4591
1600,1600,SpiceJet,Mumbai,Hyderabad,13:15,14:45,1h 30m,non-stop,1965
1601,1601,Air India,Kolkata,Banglore,16:45,21:05 10 May,28h 20m,1 stop,7662
1602,1602,IndiGo,Banglore,Delhi,00:25,03:15,2h 50m,non-stop,4077
1603,1603,Jet Airways,Delhi,Cochin,02:15,12:35,10h 20m,1 stop,10262
1604,1604,Jet Airways,Banglore,New Delhi,20:35,09:30 07 Mar,12h 55m,1 stop,17261
1605,1605,SpiceJet,Delhi,Cochin,15:45,22:05,6h 20m,1 stop,5583
1606,1606,IndiGo,Kolkata,Banglore,09:35,12:20,2h 45m,non-stop,4804
1607,1607,Vistara,Kolkata,Banglore,20:20,10:45 22 May,14h 25m,1 stop,9187
1608,1608,Jet Airways,Delhi,Cochin,17:30,19:00 28 May,25h 30m,1 stop,12898
1609,1609,Air Asia,Banglore,Delhi,04:55,07:45,2h 50m,non-stop,3383
1610,1610,IndiGo,Delhi,Cochin,06:40,12:00,5h 20m,1 stop,5761
1611,1611,IndiGo,Kolkata,Banglore,11:55,16:25,4h 30m,1 stop,9806
1612,1612,Multiple carriers Premium economy,Delhi,Cochin,08:55,21:00,12h 5m,1 stop,9845
1613,1613,Jet Airways,Delhi,Cochin,23:05,12:35 19 May,13h 30m,2 stops,15129
1614,1614,Jet Airways,Banglore,New Delhi,14:05,10:25 19 Mar,20h 20m,1 stop,7832
1615,1615,Jet Airways,Delhi,Cochin,11:30,19:00,7h 30m,1 stop,14714
1616,1616,Air India,Banglore,New Delhi,11:05,22:45,11h 40m,1 stop,10657
1617,1617,Jet Airways,Banglore,New Delhi,14:05,21:20,7h 15m,1 stop,36235
1618,1618,Air India,Banglore,Delhi,13:20,16:10,2h 50m,non-stop,5176
1619,1619,Air Asia,Kolkata,Banglore,22:50,01:20 22 Apr,2h 30m,non-stop,5645
1620,1620,SpiceJet,Kolkata,Banglore,22:20,00:40 22 Mar,2h 20m,non-stop,3815
1621,1621,Multiple carriers,Delhi,Cochin,08:00,19:00,11h,1 stop,10197
1622,1622,IndiGo,Delhi,Cochin,07:35,12:10,4h 35m,1 stop,5054
1623,1623,IndiGo,Banglore,Delhi,10:10,13:00,2h 50m,non-stop,3943
1624,1624,IndiGo,Banglore,New Delhi,06:00,08:45,2h 45m,non-stop,7648
1625,1625,Air India,Kolkata,Banglore,05:50,08:55 07 Jun,27h 5m,2 stops,12723
1626,1626,Multiple carriers,Delhi,Cochin,09:45,22:30,12h 45m,1 stop,9646
1627,1627,IndiGo,Mumbai,Hyderabad,19:05,20:35,1h 30m,non-stop,2754
1628,1628,SpiceJet,Chennai,Kolkata,17:45,20:05,2h 20m,non-stop,3597
1629,1629,Air India,Banglore,New Delhi,08:50,15:15,6h 25m,1 stop,8714
1630,1630,Jet Airways,Mumbai,Hyderabad,06:30,08:00,1h 30m,non-stop,4995
1631,1631,Jet Airways,Banglore,Delhi,19:50,22:50,3h,non-stop,4544
1632,1632,Jet Airways,Banglore,Delhi,17:45,20:45,3h,non-stop,4544
1633,1633,Multiple carriers,Delhi,Cochin,07:05,18:10,11h 5m,1 stop,6601
1634,1634,Jet Airways,Kolkata,Banglore,20:00,09:20 13 Jun,13h 20m,1 stop,13044
1635,1635,Air India,Banglore,Delhi,17:00,19:50,2h 50m,non-stop,6961
1636,1636,Jet Airways,Banglore,Delhi,08:20,11:20,3h,non-stop,7229
1637,1637,Multiple carriers,Delhi,Cochin,10:00,21:00,11h,1 stop,8073
1638,1638,Jet Airways,Delhi,Cochin,13:00,04:25 28 May,15h 25m,1 stop,12898
1639,1639,Jet Airways,Kolkata,Banglore,21:10,08:15 13 Jun,11h 5m,1 stop,8529
1640,1640,Multiple carriers,Delhi,Cochin,09:10,18:50,9h 40m,1 stop,15135
1641,1641,Jet Airways,Banglore,New Delhi,18:20,21:00,2h 40m,non-stop,8016
1642,1642,Multiple carriers,Delhi,Cochin,07:10,16:10,9h,1 stop,6093
1643,1643,Jet Airways,Kolkata,Banglore,17:00,14:25 10 May,21h 25m,1 stop,9314
1644,1644,Jet Airways,Banglore,New Delhi,22:50,20:20 07 Mar,21h 30m,1 stop,17471
1645,1645,Jet Airways,Kolkata,Banglore,14:05,09:20 02 May,19h 15m,1 stop,9663
1646,1646,Air Asia,Banglore,Delhi,11:10,13:55,2h 45m,non-stop,3383
1647,1647,Jet Airways,Kolkata,Banglore,08:25,19:50,11h 25m,1 stop,10844
1648,1648,Jet Airways,Banglore,Delhi,11:10,14:05,2h 55m,non-stop,8016
1649,1649,GoAir,Kolkata,Banglore,23:30,07:45 16 May,8h 15m,1 stop,6945
1650,1650,Jet Airways,Banglore,New Delhi,21:25,21:20 07 Mar,23h 55m,1 stop,17471
1651,1651,Air India,Delhi,Cochin,20:15,19:15 22 May,23h,2 stops,13381
1652,1652,Air India,Banglore,Delhi,06:10,08:55,2h 45m,non-stop,5228
1653,1653,Air India,Delhi,Cochin,18:45,19:15 22 May,24h 30m,2 stops,12257
1654,1654,Air India,Kolkata,Banglore,10:00,05:25 10 Jun,19h 25m,2 stops,12744
1655,1655,Air India,Mumbai,Hyderabad,13:55,15:25,1h 30m,non-stop,3100
1656,1656,Jet Airways,Kolkata,Banglore,09:35,21:05,11h 30m,1 stop,12121
1657,1657,Multiple carriers,Delhi,Cochin,10:45,18:50,8h 5m,1 stop,11622
1658,1658,Multiple carriers,Delhi,Cochin,09:00,19:15,10h 15m,1 stop,12853
1659,1659,Air Asia,Delhi,Cochin,07:55,13:25,5h 30m,1 stop,8759
1660,1660,Air India,Delhi,Cochin,12:00,19:15,7h 15m,2 stops,11858
1661,1661,IndiGo,Banglore,Delhi,01:30,04:15,2h 45m,non-stop,4591
1662,1662,Multiple carriers,Delhi,Cochin,09:00,21:00,12h,1 stop,6883
1663,1663,IndiGo,Delhi,Cochin,23:30,04:35 07 Jun,5h 5m,1 stop,10112
1664,1664,Jet Airways,Kolkata,Banglore,18:55,16:20 22 May,21h 25m,1 stop,10844
1665,1665,Air India,Delhi,Cochin,05:15,19:15 22 Mar,38h,3 stops,9128
1666,1666,Multiple carriers,Delhi,Cochin,11:30,18:50,7h 20m,1 stop,15135
1667,1667,Air India,Banglore,Delhi,13:20,16:10,2h 50m,non-stop,6121
1668,1668,IndiGo,Kolkata,Banglore,21:25,00:05 22 Mar,2h 40m,non-stop,4148
1669,1669,IndiGo,Banglore,Delhi,04:00,06:50,2h 50m,non-stop,4423
1670,1670,Jet Airways,Kolkata,Banglore,08:25,18:15,9h 50m,1 stop,10844
1671,1671,Jet Airways,Delhi,Cochin,19:30,12:35 28 Jun,17h 5m,2 stops,13764
1672,1672,Air India,Delhi,Cochin,23:00,19:15 10 Mar,20h 15m,1 stop,11260
1673,1673,Jet Airways,Kolkata,Banglore,16:30,20:45 13 May,28h 15m,1 stop,10844
